scheduling_algorithm,process_no,ni,batch_size,time_quantum,start_time,num_wait_iters,total_waiting_time,turn_around_time
fcfs,0,25000,100,2147483647,1636800691.271981836,250,00.000005,00.000385
fcfs,1,100000,100,2147483647,1636800691.272022304,1000,00.002039,00.016859
fcfs,2,50000,100,2147483647,1636800691.272024139,500,00.018768,00.022705
fcfs,0,25000,100,2147483647,1636800691.299018461,250,00.000006,00.000418
fcfs,1,100000,100,2147483647,1636800691.299053213,1000,00.002020,00.016665
fcfs,2,75000,100,2147483647,1636800691.299142631,750,00.018535,00.024406
fcfs,0,25000,100,2147483647,1636800691.329121351,250,00.000005,00.000396
fcfs,1,100000,100,2147483647,1636800691.329139959,1000,00.004163,00.032346
fcfs,2,100000,100,2147483647,1636800691.329238906,1000,00.033148,00.041135
fcfs,0,25000,100,2147483647,1636800691.375297692,250,00.000005,00.000385
fcfs,1,100000,100,2147483647,1636800691.375286891,1000,00.002072,00.016825
fcfs,2,250000,100,2147483647,1636800691.375338228,2500,00.020766,00.040133
fcfs,0,25000,100,2147483647,1636800691.420858259,250,00.000005,00.000386
fcfs,1,100000,100,2147483647,1636800691.420869286,1000,00.002090,00.016742
fcfs,2,500000,100,2147483647,1636800691.420889787,5000,00.018768,00.058368
fcfs,0,25000,100,2147483647,1636800691.486169387,250,00.000005,00.000385
fcfs,1,100000,100,2147483647,1636800691.486185245,1000,00.001998,00.018092
fcfs,2,750000,100,2147483647,1636800691.486201669,7500,00.018803,00.078691
fcfs,0,25000,100,2147483647,1636800691.569530579,250,00.000005,00.000385
fcfs,1,100000,100,2147483647,1636800691.569526766,1000,00.002060,00.016971
fcfs,2,1000000,100,2147483647,1636800691.569575597,10000,00.018910,00.097027
fcfs,0,25000,100,2147483647,1636800691.672588801,250,00.000005,00.000385
fcfs,1,250000,100,2147483647,1636800691.672642527,2500,00.002067,00.038746
fcfs,2,10000,100,2147483647,1636800691.672646915,100,00.039498,00.040281
fcfs,0,25000,100,2147483647,1636800691.719746438,250,00.000005,00.000385
fcfs,1,250000,100,2147483647,1636800691.719762646,2500,00.002077,00.038986
fcfs,2,25000,100,2147483647,1636800691.719781359,250,00.041113,00.043107
fcfs,0,25000,100,2147483647,1636800691.767519645,250,00.000006,00.000425
fcfs,1,250000,100,2147483647,1636800691.767557653,2500,00.002082,00.038616
fcfs,2,50000,100,2147483647,1636800691.767650023,500,00.039383,00.043217
fcfs,0,25000,100,2147483647,1636800691.815752606,250,00.000010,00.000392
fcfs,1,250000,100,2147483647,1636800691.815759636,2500,00.002162,00.038695
fcfs,2,75000,100,2147483647,1636800691.815838902,750,00.039425,00.045178
fcfs,0,25000,100,2147483647,1636800691.866689257,250,00.000005,00.000385
fcfs,1,250000,100,2147483647,1636800691.866722581,2500,00.002129,00.039625
fcfs,2,100000,100,2147483647,1636800691.866726221,1000,00.043215,00.050981
fcfs,0,25000,100,2147483647,1636800691.923204617,250,00.000005,00.000385
fcfs,1,250000,100,2147483647,1636800691.923208613,2500,00.002110,00.038866
fcfs,2,250000,100,2147483647,1636800691.923251096,2500,00.039536,00.058834
fcfs,0,25000,100,2147483647,1636800691.988611803,250,00.000011,00.000393
fcfs,1,250000,100,2147483647,1636800691.988613378,2500,00.002167,00.038721
fcfs,2,500000,100,2147483647,1636800691.988694583,5000,00.039483,00.086002
fcfs,0,25000,100,2147483647,1636800692.081747815,250,00.000005,00.000411
fcfs,1,250000,100,2147483647,1636800692.081753585,2500,00.004155,00.043209
fcfs,2,750000,100,2147483647,1636800692.081783432,7500,00.045795,00.104563
fcfs,0,25000,100,2147483647,1636800692.190805595,250,00.000005,00.000385
fcfs,1,250000,100,2147483647,1636800692.190795604,2500,00.002143,00.038721
fcfs,2,1000000,100,2147483647,1636800692.190876610,10000,00.039621,00.116805
fcfs,0,25000,100,2147483647,1636800692.312754819,250,00.000009,00.000423
fcfs,1,500000,100,2147483647,1636800692.312822998,5000,00.002181,00.075516
fcfs,2,10000,100,2147483647,1636800692.312797563,100,00.078103,00.078939
fcfs,0,25000,100,2147483647,1636800692.398718731,250,00.000009,00.000389
fcfs,1,500000,100,2147483647,1636800692.398724056,5000,00.004234,00.077333
fcfs,2,25000,100,2147483647,1636800692.398771530,250,00.079046,00.080994
fcfs,0,25000,100,2147483647,1636800692.485430494,250,00.000009,00.000390
fcfs,1,500000,100,2147483647,1636800692.485437653,5000,00.002172,00.075952
fcfs,2,50000,100,2147483647,1636800692.485486045,500,00.076892,00.080765
fcfs,0,25000,100,2147483647,1636800692.571566462,250,00.000006,00.000387
fcfs,1,500000,100,2147483647,1636800692.571581553,5000,00.002189,00.075509
fcfs,2,75000,100,2147483647,1636800692.571620538,750,00.076864,00.082640
fcfs,0,25000,100,2147483647,1636800692.660179456,250,00.000005,00.000386
fcfs,1,500000,100,2147483647,1636800692.660197321,5000,00.002170,00.076918
fcfs,2,100000,100,2147483647,1636800692.660195679,1000,00.079134,00.086914
fcfs,0,25000,100,2147483647,1636800692.752779424,250,00.000006,00.000388
fcfs,1,500000,100,2147483647,1636800692.752794529,5000,00.002201,00.075458
fcfs,2,250000,100,2147483647,1636800692.752834086,2500,00.076850,00.096150
fcfs,0,25000,100,2147483647,1636800692.856381847,250,00.000005,00.000386
fcfs,1,500000,100,2147483647,1636800692.856363232,5000,00.002225,00.076112
fcfs,2,500000,100,2147483647,1636800692.856413635,5000,00.079148,00.117654
fcfs,0,25000,100,2147483647,1636800692.980228642,250,00.000008,00.000389
fcfs,1,500000,100,2147483647,1636800692.980241339,5000,00.002171,00.075335
fcfs,2,750000,100,2147483647,1636800692.980286012,7500,00.078624,00.136422
fcfs,0,25000,100,2147483647,1636800693.124144609,250,00.000005,00.000385
fcfs,1,500000,100,2147483647,1636800693.124141160,5000,00.002227,00.076202
fcfs,2,1000000,100,2147483647,1636800693.124184456,10000,00.078379,00.155316
fcfs,0,25000,100,2147483647,1636800693.285544697,250,00.000015,00.000396
fcfs,1,750000,100,2147483647,1636800693.285540795,7500,00.002327,00.112759
fcfs,2,10000,100,2147483647,1636800693.285628748,100,00.114424,00.115238
fcfs,0,25000,100,2147483647,1636800693.407776269,250,00.002053,00.002436
fcfs,1,750000,100,2147483647,1636800693.407822793,7500,00.004338,00.114142
fcfs,2,25000,100,2147483647,1636800693.407871372,250,00.114914,00.116848
fcfs,0,25000,100,2147483647,1636800693.531066808,250,00.000005,00.000399
fcfs,1,750000,100,2147483647,1636800693.531095568,7500,00.004268,00.114693
fcfs,2,50000,100,2147483647,1636800693.531102958,500,00.118625,00.122529
fcfs,0,25000,100,2147483647,1636800693.659897350,250,00.000005,00.000386
fcfs,1,750000,100,2147483647,1636800693.659914093,7500,00.002201,00.113496
fcfs,2,75000,100,2147483647,1636800693.659934098,750,00.114314,00.120275
fcfs,0,25000,100,2147483647,1636800693.786435987,250,00.000007,00.000389
fcfs,1,750000,100,2147483647,1636800693.786440456,7500,00.002334,00.112340
fcfs,2,100000,100,2147483647,1636800693.786523316,1000,00.115251,00.123066
fcfs,0,25000,100,2147483647,1636800693.916912388,250,00.000005,00.000386
fcfs,1,750000,100,2147483647,1636800693.916924704,7500,00.002306,00.112801
fcfs,2,250000,100,2147483647,1636800693.916995773,2500,00.114354,00.133550
fcfs,0,25000,100,2147483647,1636800694.057825595,250,00.000005,00.000390
fcfs,1,750000,100,2147483647,1636800694.057848798,7500,00.002247,00.113910
fcfs,2,500000,100,2147483647,1636800694.057877459,5000,00.115068,00.154814
fcfs,0,25000,100,2147483647,1636800694.221138817,250,00.000005,00.000391
fcfs,1,750000,100,2147483647,1636800694.221161395,7500,00.004358,00.115756
fcfs,2,750000,100,2147483647,1636800694.221201486,7500,00.117293,00.175927
fcfs,0,25000,100,2147483647,1636800694.404600728,250,00.000005,00.000385
fcfs,1,750000,100,2147483647,1636800694.404623775,7500,00.002280,00.114218
fcfs,2,1000000,100,2147483647,1636800694.404675327,10000,00.114664,00.192048
fcfs,0,25000,100,2147483647,1636800694.604421300,250,00.000005,00.000397
fcfs,1,1000000,100,2147483647,1636800694.604448385,10000,00.002360,00.149896
fcfs,2,10000,100,2147483647,1636800694.604471155,100,00.151957,00.152781
fcfs,0,25000,100,2147483647,1636800694.766125672,250,00.000005,00.000386
fcfs,1,1000000,100,2147483647,1636800694.766148539,10000,00.002393,00.150419
fcfs,2,25000,100,2147483647,1636800694.766215833,250,00.153860,00.155823
fcfs,0,25000,100,2147483647,1636800694.928123072,250,00.000009,00.000390
fcfs,1,1000000,100,2147483647,1636800694.928131295,10000,00.002371,00.148976
fcfs,2,50000,100,2147483647,1636800694.928211282,500,00.150111,00.154065
fcfs,0,25000,100,2147483647,1636800695.090105074,250,00.002032,00.002413
fcfs,1,1000000,100,2147483647,1636800695.090141489,10000,00.006484,00.154297
fcfs,2,75000,100,2147483647,1636800695.090214474,750,00.156104,00.162117
fcfs,0,25000,100,2147483647,1636800695.258404650,250,00.000006,00.000386
fcfs,1,1000000,100,2147483647,1636800695.258406926,10000,00.002389,00.150265
fcfs,2,100000,100,2147483647,1636800695.258483591,1000,00.152126,00.160042
fcfs,0,25000,100,2147483647,1636800695.424995451,250,00.000005,00.000385
fcfs,1,1000000,100,2147483647,1636800695.425022312,10000,00.002331,00.150234
fcfs,2,250000,100,2147483647,1636800695.425034556,2500,00.152191,00.171623
fcfs,0,25000,100,2147483647,1636800695.604068378,250,00.000005,00.000385
fcfs,1,1000000,100,2147483647,1636800695.604064097,10000,00.002396,00.148578
fcfs,2,500000,100,2147483647,1636800695.604152972,5000,00.149833,00.188416
fcfs,0,25000,100,2147483647,1636800695.799912590,250,00.000005,00.000386
fcfs,1,1000000,100,2147483647,1636800695.799950532,10000,00.002300,00.150894
fcfs,2,750000,100,2147483647,1636800695.799954909,7500,00.152208,00.210051
fcfs,0,25000,100,2147483647,1636800696.017602662,250,00.000005,00.000390
fcfs,1,1000000,100,2147483647,1636800696.017618586,10000,00.002289,00.150057
fcfs,2,1000000,100,2147483647,1636800696.017645279,10000,00.152037,00.229126
fcfs,0,50000,100,2147483647,1636800696.253529247,500,00.000021,00.000779
fcfs,1,10000,100,2147483647,1636800696.253555834,100,00.002076,00.003553
fcfs,2,10000,100,2147483647,1636800696.253615334,100,00.004137,00.004976
fcfs,0,50000,100,2147483647,1636800696.264402879,500,00.000009,00.000779
fcfs,1,10000,100,2147483647,1636800696.264432679,100,00.002056,00.003584
fcfs,2,25000,100,2147483647,1636800696.264478527,250,00.004123,00.006049
fcfs,0,50000,100,2147483647,1636800696.274831218,500,00.002042,00.002800
fcfs,1,10000,100,2147483647,1636800696.274872860,100,00.006182,00.007692
fcfs,2,50000,100,2147483647,1636800696.274925223,500,00.010246,00.014136
fcfs,0,50000,100,2147483647,1636800696.293377883,500,00.000009,00.000766
fcfs,1,10000,100,2147483647,1636800696.293366086,100,00.002053,00.003564
fcfs,2,75000,100,2147483647,1636800696.293413214,750,00.004147,00.010081
fcfs,0,50000,100,2147483647,1636800696.308049258,500,00.000009,00.000767
fcfs,1,10000,100,2147483647,1636800696.308069543,100,00.002056,00.003584
fcfs,2,100000,100,2147483647,1636800696.308104610,1000,00.004170,00.011929
fcfs,0,50000,100,2147483647,1636800696.324908454,500,00.000016,00.000774
fcfs,1,10000,100,2147483647,1636800696.324931980,100,00.002080,00.003587
fcfs,2,250000,100,2147483647,1636800696.325016346,2500,00.004152,00.023730
fcfs,0,50000,100,2147483647,1636800696.354629883,500,00.000009,00.000772
fcfs,1,10000,100,2147483647,1636800696.354646099,100,00.002069,00.003598
fcfs,2,500000,100,2147483647,1636800696.354689870,5000,00.004250,00.043687
fcfs,0,50000,100,2147483647,1636800696.402691289,500,00.000009,00.000766
fcfs,1,10000,100,2147483647,1636800696.402677295,100,00.002036,00.003508
fcfs,2,750000,100,2147483647,1636800696.402730599,7500,00.004280,00.062958
fcfs,0,50000,100,2147483647,1636800696.472049826,500,00.000009,00.000767
fcfs,1,10000,100,2147483647,1636800696.472066114,100,00.002009,00.003530
fcfs,2,1000000,100,2147483647,1636800696.472100779,10000,00.004335,00.082156
fcfs,0,50000,100,2147483647,1636800696.560736058,500,00.000019,00.000785
fcfs,1,25000,100,2147483647,1636800696.560742821,250,00.002114,00.006521
fcfs,2,10000,100,2147483647,1636800696.560793033,100,00.010279,00.011130
fcfs,0,50000,100,2147483647,1636800696.577417207,500,00.000010,00.000773
fcfs,1,25000,100,2147483647,1636800696.577426892,250,00.002032,00.005701
fcfs,2,25000,100,2147483647,1636800696.577467346,250,00.006207,00.008236
fcfs,0,50000,100,2147483647,1636800696.592127915,500,00.000010,00.000771
fcfs,1,25000,100,2147483647,1636800696.592128846,250,00.002126,00.005880
fcfs,2,50000,100,2147483647,1636800696.592209382,500,00.006134,00.010070
fcfs,0,50000,100,2147483647,1636800696.606339357,500,00.000009,00.000767
fcfs,1,25000,100,2147483647,1636800696.606348009,250,00.002102,00.005799
fcfs,2,75000,100,2147483647,1636800696.606384550,750,00.006259,00.012192
fcfs,0,50000,100,2147483647,1636800696.623393152,500,00.000011,00.000940
fcfs,1,25000,100,2147483647,1636800696.623373723,250,00.004103,00.007963
fcfs,2,100000,100,2147483647,1636800696.623404406,1000,00.010285,00.018226
fcfs,0,50000,100,2147483647,1636800696.646108232,500,00.000010,00.000768
fcfs,1,25000,100,2147483647,1636800696.646184331,250,00.002066,00.005759
fcfs,2,250000,100,2147483647,1636800696.646159893,2500,00.006306,00.026006
fcfs,0,50000,100,2147483647,1636800696.678037262,500,00.000021,00.000779
fcfs,1,25000,100,2147483647,1636800696.678052283,250,00.002093,00.005897
fcfs,2,500000,100,2147483647,1636800696.678132285,5000,00.006278,00.045304
fcfs,0,50000,100,2147483647,1636800696.728405257,500,00.000009,00.000767
fcfs,1,25000,100,2147483647,1636800696.728392131,250,00.002062,00.005782
fcfs,2,750000,100,2147483647,1636800696.728435494,7500,00.006331,00.065068
fcfs,0,50000,100,2147483647,1636800696.799768096,500,00.000009,00.000767
fcfs,1,25000,100,2147483647,1636800696.799803886,250,00.002053,00.005776
fcfs,2,1000000,100,2147483647,1636800696.799809577,10000,00.006449,00.101216
fcfs,0,50000,100,2147483647,1636800696.906200752,500,00.000009,00.000767
fcfs,1,50000,100,2147483647,1636800696.906194206,500,00.002063,00.009912
fcfs,2,10000,100,2147483647,1636800696.906234282,100,00.010448,00.011303
fcfs,0,50000,100,2147483647,1636800696.923237450,500,00.000009,00.000779
fcfs,1,50000,100,2147483647,1636800696.923261923,500,00.002045,00.009432
fcfs,2,25000,100,2147483647,1636800696.923255975,250,00.010468,00.012513
fcfs,0,50000,100,2147483647,1636800696.941736595,500,00.002034,00.002794
fcfs,1,50000,100,2147483647,1636800696.941783260,500,00.004141,00.011472
fcfs,2,50000,100,2147483647,1636800696.941851293,500,00.012378,00.016329
fcfs,0,50000,100,2147483647,1636800696.962319824,500,00.000009,00.000767
fcfs,1,50000,100,2147483647,1636800696.962307259,500,00.002062,00.011102
fcfs,2,75000,100,2147483647,1636800696.962360685,750,00.012407,00.018247
fcfs,0,50000,100,2147483647,1636800696.985313539,500,00.000009,00.000767
fcfs,1,50000,100,2147483647,1636800696.985323009,500,00.002041,00.009437
fcfs,2,100000,100,2147483647,1636800696.985369935,1000,00.010320,00.018270
fcfs,0,50000,100,2147483647,1636800697.008551628,500,00.000013,00.000773
fcfs,1,50000,100,2147483647,1636800697.008590299,500,00.002034,00.009633
fcfs,2,250000,100,2147483647,1636800697.008640193,2500,00.010320,00.029853
fcfs,0,50000,100,2147483647,1636800697.044072505,500,00.000009,00.000772
fcfs,1,50000,100,2147483647,1636800697.044056360,500,00.002112,00.009521
fcfs,2,500000,100,2147483647,1636800697.044114101,5000,00.010493,00.049659
fcfs,0,50000,100,2147483647,1636800697.098465384,500,00.000009,00.000767
fcfs,1,50000,100,2147483647,1636800697.098473642,500,00.002077,00.009422
fcfs,2,750000,100,2147483647,1636800697.098513773,7500,00.010529,00.069052
fcfs,0,50000,100,2147483647,1636800697.173922993,500,00.000012,00.000777
fcfs,1,50000,100,2147483647,1636800697.173939929,500,00.002079,00.009411
fcfs,2,1000000,100,2147483647,1636800697.173978858,10000,00.010541,00.087811
fcfs,0,50000,100,2147483647,1636800697.268818828,500,00.000014,00.000771
fcfs,1,75000,100,2147483647,1636800697.268824938,750,00.002120,00.013515
fcfs,2,10000,100,2147483647,1636800697.268911192,100,00.014511,00.015313
fcfs,0,50000,100,2147483647,1636800697.289756752,500,00.000011,00.000769
fcfs,1,75000,100,2147483647,1636800697.289772956,750,00.002090,00.013112
fcfs,2,25000,100,2147483647,1636800697.289805047,250,00.014554,00.016530
fcfs,0,50000,100,2147483647,1636800697.312083605,500,00.000015,00.000773
fcfs,1,75000,100,2147483647,1636800697.312081450,750,00.002149,00.013155
fcfs,2,50000,100,2147483647,1636800697.312168669,500,00.014458,00.018379
fcfs,0,50000,100,2147483647,1636800697.334949887,500,00.000018,00.000777
fcfs,1,75000,100,2147483647,1636800697.334974705,750,00.002068,00.013253
fcfs,2,75000,100,2147483647,1636800697.335009054,750,00.014591,00.021006
fcfs,0,50000,100,2147483647,1636800697.362668010,500,00.002040,00.002888
fcfs,1,75000,100,2147483647,1636800697.362697615,750,00.004141,00.026340
fcfs,2,100000,100,2147483647,1636800697.362723964,1000,00.026973,00.035094
fcfs,0,50000,100,2147483647,1636800697.402958409,500,00.000025,00.000786
fcfs,1,75000,100,2147483647,1636800697.403035700,750,00.002079,00.016917
fcfs,2,250000,100,2147483647,1636800697.403042961,2500,00.018855,00.038390
fcfs,0,50000,100,2147483647,1636800697.447053408,500,00.000013,00.000776
fcfs,1,75000,100,2147483647,1636800697.447054884,750,00.002119,00.013123
fcfs,2,500000,100,2147483647,1636800697.447132964,5000,00.014533,00.053094
fcfs,0,50000,100,2147483647,1636800697.505479879,500,00.000009,00.000767
fcfs,1,75000,100,2147483647,1636800697.505464362,750,00.002132,00.013200
fcfs,2,750000,100,2147483647,1636800697.505515473,7500,00.014690,00.073376
fcfs,0,50000,100,2147483647,1636800697.585715741,500,00.000011,00.000801
fcfs,1,75000,100,2147483647,1636800697.585726114,750,00.002026,00.013471
fcfs,2,1000000,100,2147483647,1636800697.585837874,10000,00.014560,00.093084
fcfs,0,50000,100,2147483647,1636800697.684590628,500,00.000009,00.000767
fcfs,1,100000,100,2147483647,1636800697.684597147,1000,00.002096,00.016764
fcfs,2,10000,100,2147483647,1636800697.684643163,100,00.018690,00.019474
fcfs,0,50000,100,2147483647,1636800697.709519645,500,00.000009,00.000767
fcfs,1,100000,100,2147483647,1636800697.709500222,1000,00.002131,00.016769
fcfs,2,25000,100,2147483647,1636800697.709550821,250,00.018761,00.020746
fcfs,0,50000,100,2147483647,1636800697.734795277,500,00.000014,00.000772
fcfs,1,100000,100,2147483647,1636800697.734794527,1000,00.002139,00.017346
fcfs,2,50000,100,2147483647,1636800697.734875623,500,00.018606,00.022560
fcfs,0,50000,100,2147483647,1636800697.761759751,500,00.000021,00.000790
fcfs,1,100000,100,2147483647,1636800697.761777945,1000,00.002109,00.016856
fcfs,2,75000,100,2147483647,1636800697.761851687,750,00.018601,00.024402
fcfs,0,50000,100,2147483647,1636800697.791110362,500,00.000009,00.000771
fcfs,1,100000,100,2147483647,1636800697.791122059,1000,00.002213,00.017141
fcfs,2,100000,100,2147483647,1636800697.791167158,1000,00.020652,00.028434
